t_day,泥饼含固率,目标含固率,湿泥饼产量,滤液量,滤液TSS,干固体产率,上清液TSS,浓缩含固率,轨迹
45.51041666666666,28.0,28.0,13.490835701804077,41.5737998157636,1854.3046357615904,3777.4339965051417,238.42174405431234,7.0,脱水机退化
45.52083333333333,28.0,28.0,13.493597667288798,41.58231117878793,1854.304635761591,3778.2073468408635,238.47870431323628,7.0,脱水机退化
45.53125,28.0,28.0,13.496154750127777,41.59019116876109,1854.3046357615917,3778.923330035778,238.5314427294951,7.0,脱水机退化
45.54166666666666,28.0,28.0,13.49857925623231,41.59766260594038,1854.304635761591,3779.6021917450466,238.58144990599962,7.0,脱水机退化
45.55208333333333,28.0,28.0,13.500909500105413,41.60484356154933,1854.304635761591,3780.2546600295154,238.6295156838707,7.0,脱水机退化
45.5625,28.0,28.0,13.503159907861175,41.61177849157221,1854.3046357615904,3780.884774201129,238.6759373185562,7.0,脱水机退化
45.57291666666666,28.0,28.0,13.505330235577816,41.61846664433164,1854.304635761591,3781.492465961788,238.72070950309038,7.0,脱水机退化
45.58333333333333,28.0,28.0,13.507414196708517,41.6248886469997,1854.3046357615917,3782.075975078385,238.76370227470971,7.0,脱水机退化
45.59375,28.0,28.0,13.509404410652154,41.63102175527501,1854.304635761591,3782.6332349826034,238.80476308236612,7.0,脱水机退化
45.60416666666666,28.0,28.0,13.511294988582184,41.636847821957325,1854.3046357615917,3783.1625968030116,238.84377013727774,7.0,脱水机退化
45.61458333333333,28.0,28.0,13.513079550445772,41.64234718606758,1854.304635761591,3783.662274124816,238.8805915066727,7.0,脱水机退化
45.625,28.0,28.0,13.514749983141035,41.64749484600605,1854.304635761591,3784.1299952794902,238.91505949027055,7.0,脱水机退化
45.63541666666666,28.0,28.0,13.516294697697164,41.652255088821875,1854.304635761591,3784.562515355206,238.94693465323257,7.0,脱水机退化
45.64583333333333,28.0,28.0,13.517699145241046,41.65658308023263,1854.3046357615904,3784.955760667493,238.97591646607427,7.0,脱水机退化
45.65625,28.0,28.0,13.518950671885815,41.660439825607284,1854.3046357615917,3785.306188128028,239.0017434920341,7.0,脱水机退化
45.66666666666666,28.0,28.0,13.520038500204631,41.6637921128755,1854.304635761591,3785.610780057297,239.02419302095672,7.0,脱水机退化
45.67708333333333,28.0,28.0,13.520957286133736,41.66662347359581,1854.3046357615904,3785.8680401174465,239.0431544904711,7.0,脱水机退化
45.6875,28.0,28.0,13.52171242699573,41.66895054033378,1854.304635761591,3786.0794795588045,239.05873905332183,7.0,脱水机退化
45.69791666666666,28.0,28.0,13.52232342751031,41.67083341947056,1854.3046357615904,3786.2505597028867,239.0713490674175,7.0,脱水机退化
45.70833333333333,28.0,28.0,13.522819437025987,41.672361938590285,1854.304635761591,3786.3894423672764,239.08158600261766,7.0,脱水机退化
45.71875,28.0,28.0,13.523229973490382,41.67362706116424,1854.304635761591,3786.504392577307,239.09005898993237,7.0,脱水机退化
45.72916666666666,28.0,28.0,13.523581632400777,41.67471074474527,1854.3046357615904,3786.6028570722174,239.09731688259657,7.0,脱水机退化
45.73958333333333,28.0,28.0,13.523897041178143,41.675682718732645,1854.304635761591,3786.69117152988,239.10382666205246,7.0,脱水机退化
45.75,28.0,28.0,13.524193300820347,41.676595682119846,1854.304635761591,3786.774124229697,239.10994126529235,7.0,脱水机退化
45.76041666666666,28.0,28.0,13.524482092705844,41.67748563262413,1854.304635761591,3786.854985957636,239.11590178212663,7.0,脱水机退化
45.77083333333333,28.0,28.0,13.52477018909994,41.67837343987939,1854.3046357615917,3786.9356529479833,239.12184798682762,7.0,脱水机退化
45.78125,28.0,28.0,13.52505897577201,41.67926337431785,1854.3046357615904,3787.016513216163,239.12780848117058,7.0,脱水机退化
45.79166666666666,28.0,28.0,13.525342169416191,41.68013607309888,1854.304635761591,3787.095807436534,239.13365357800654,7.0,脱水机退化
