t_day,cake_solids_pct,target_pct,wet_cake_m3d,filtrate_m3d,filtrate_tss,dry_solids_kgd,overflow_tss,thickened_pct,track
46.95833333,28.00000000,28.00000000,13.57446766,41.83152278,1854.30463576,3800.85094385,240.14822057,7.00000000,degraded
46.96875000,28.00000000,28.00000000,13.57749395,41.84084872,1854.30463576,3801.69830711,240.21076172,7.00000000,degraded
46.97916667,28.00000000,28.00000000,13.58035748,41.84967306,1854.30463576,3802.50009570,240.26994347,7.00000000,degraded
46.98958333,28.00000000,28.00000000,13.58314159,41.85825264,1854.30463576,3803.27964410,240.32748764,7.00000000,degraded
47.00000000,28.00000000,28.00000000,13.58591479,41.86679863,1854.30463576,3804.05614059,240.38481048,7.00000000,degraded
47.01041667,28.00000000,28.00000000,13.58864777,41.87522068,1854.30463576,3804.82137614,240.44130586,7.00000000,degraded
47.02083333,28.00000000,28.00000000,13.59099745,41.88246152,1854.30463576,3805.47928541,240.48988067,7.00000000,degraded
47.03125000,28.00000000,28.00000000,13.59232783,41.88656128,1854.30463576,3805.85179284,240.51738492,7.00000000,degraded
47.04166667,28.00000000,28.00000000,13.59194622,41.88538530,1854.30463576,3805.74494260,240.50949550,7.00000000,degraded
47.05208333,28.00000000,28.00000000,13.58931490,41.87727654,1854.30463576,3805.00817271,240.45509715,7.00000000,degraded
47.06250000,28.00000000,28.00000000,13.58416286,41.86139984,1854.30463576,3803.56560144,240.34859724,7.00000000,degraded
47.07291667,28.00000000,28.00000000,13.57648557,41.83774124,1854.30463576,3801.41595908,240.18992200,7.00000000,degraded
47.08333333,28.00000000,28.00000000,13.56648287,41.80691659,1854.30463576,3798.61520308,239.98323025,7.00000000,degraded
47.09375000,28.00000000,28.00000000,13.55448779,41.76995218,1854.30463576,3795.25658211,239.73543638,7.00000000,degraded
47.10416667,28.00000000,28.00000000,13.54089185,41.72805448,1854.30463576,3791.44971824,239.45466081,7.00000000,degraded
47.11458333,28.00000000,28.00000000,13.52608988,41.68244024,1854.30463576,3787.30516609,239.14908645,7.00000000,degraded
47.12500000,28.00000000,28.00000000,13.51045254,41.63425172,1854.30463576,3782.92671251,238.82638832,7.00000000,degraded
47.13541667,28.00000000,28.00000000,13.49429894,41.58447224,1854.30463576,3778.40370262,238.49316730,7.00000000,degraded
47.14583333,28.00000000,28.00000000,13.47788598,41.53389354,1854.30463576,3773.80807564,238.15473279,7.00000000,degraded
47.15625000,28.00000000,28.00000000,13.46142203,41.48315768,1854.30463576,3769.19816792,237.81538463,7.00000000,degraded
47.16666667,28.00000000,28.00000000,13.44507655,41.43278693,1854.30463576,3764.62143532,237.47861525,7.00000000,degraded
47.17708333,28.00000000,28.00000000,13.42898943,41.38321232,1854.30463576,3760.11704027,237.14730156,7.00000000,degraded
47.18750000,28.00000000,28.00000000,13.41328097,41.33480463,1854.30463576,3755.71867261,236.82391368,7.00000000,degraded
47.19791667,28.00000000,28.00000000,13.39805232,41.28787551,1854.30463576,3751.45464882,236.51052322,7.00000000,degraded
47.20833333,28.00000000,28.00000000,13.38338155,41.24266558,1854.30463576,3747.34683315,236.20872502,7.00000000,degraded
47.21875000,28.00000000,28.00000000,13.36930206,41.19927779,1854.30463576,3743.40457765,235.91919326,7.00000000,degraded
47.22916667,28.00000000,28.00000000,13.35553819,41.15686259,1854.30463576,3739.55069376,235.63624913,7.00000000,degraded
47.23958333,28.00000000,28.00000000,13.34141526,41.11334089,1854.30463576,3735.59627196,235.34602368,7.00000000,degraded
47.25000000,28.00000000,28.00000000,13.32639709,41.06706041,1854.30463576,3731.39118405,235.03751223,7.00000000,degraded
47.26041667,28.00000000,28.00000000,13.31042468,41.01783931,1854.30463576,3726.91890981,234.70952383,7.00000000,degraded
47.27083333,28.00000000,28.00000000,13.29382348,40.96668053,1854.30463576,3722.27057507,234.36876051,7.00000000,degraded
47.28125000,28.00000000,28.00000000,13.27712176,40.91521196,1854.30463576,3717.59409363,234.02607467,7.00000000,degraded
47.29166667,28.00000000,28.00000000,13.26099185,40.86550550,1854.30463576,3713.07771791,233.69525518,7.00000000,degraded
47.30208333,28.00000000,28.00000000,13.24607843,40.81954783,1854.30463576,3708.90196176,233.38950281,7.00000000,degraded
47.31250000,28.00000000,28.00000000,13.23292394,40.77901050,1854.30463576,3705.21870278,233.11990484,7.00000000,degraded
47.32291667,28.00000000,28.00000000,13.22216864,40.74586664,1854.30463576,3702.20722043,232.89954288,7.00000000,degraded
47.33333333,28.00000000,28.00000000,13.21448745,40.72219601,1854.30463576,3700.05648491,232.74220091,7.00000000,degraded
47.34375000,28.00000000,28.00000000,13.21028474,40.70924480,1854.30463576,3698.87972590,232.65612503,7.00000000,degraded
47.35416667,28.00000000,28.00000000,13.20954077,40.70695218,1854.30463576,3698.67141629,232.64088882,7.00000000,degraded
47.36458333,28.00000000,28.00000000,13.21188913,40.71418897,1854.30463576,3699.32895773,232.68898374,7.00000000,degraded
47.37500000,28.00000000,28.00000000,13.21689183,40.72960543,1854.30463576,3700.72971195,232.79144917,7.00000000,degraded
47.38541667,28.00000000,28.00000000,13.22430916,40.75246293,1854.30463576,3702.80656529,232.94339463,7.00000000,degraded
47.39583333,28.00000000,28.00000000,13.23414643,40.78277778,1854.30463576,3705.56100127,233.14495586,7.00000000,degraded
47.40625000,28.00000000,28.00000000,13.24652649,40.82092859,1854.30463576,3709.02741845,233.39868722,7.00000000,degraded
47.41666667,28.00000000,28.00000000,13.26157541,40.86730382,1854.30463576,3713.24111489,233.70722154,7.00000000,degraded
47.42708333,28.00000000,28.00000000,13.27929549,40.92191060,1854.30463576,3718.20273763,234.07066723,7.00000000,degraded
47.43750000,28.00000000,28.00000000,13.29936459,40.98375619,1854.30463576,3723.82208585,234.48248421,7.00000000,degraded
47.44791667,28.00000000,28.00000000,13.32111363,41.05077875,1854.30463576,3729.91181753,234.92900388,7.00000000,degraded
47.45833333,28.00000000,28.00000000,13.34370817,41.12040681,1854.30463576,3736.23828764,235.39313602,7.00000000,degraded
47.46875000,28.00000000,28.00000000,13.36633797,41.19014353,1854.30463576,3742.57463034,235.85825213,7.00000000,degraded
47.47916667,28.00000000,28.00000000,13.38834204,41.25795200,1854.30463576,3748.73577155,236.31075706,7.00000000,degraded
47.48958333,28.00000000,28.00000000,13.40925226,41.32238962,1854.30463576,3754.59063342,236.74099537,7.00000000,degraded
47.50000000,28.00000000,28.00000000,13.42877844,41.38256213,1854.30463576,3760.05796297,237.14295710,7.00000000,degraded
47.51041667,28.00000000,28.00000000,13.44677928,41.43803411,1854.30463576,3765.09819858,237.51369053,7.00000000,degraded
47.52083333,28.00000000,28.00000000,13.46322661,41.48871875,1854.30463576,3769.70345169,237.85257323,7.00000000,degraded
47.53125000,28.00000000,28.00000000,13.47816851,41.53476419,1854.30463576,3773.88718359,238.16055735,7.00000000,degraded
47.54166667,28.00000000,28.00000000,13.49170639,41.57648296,1854.30463576,3777.67778956,238.43969994,7.00000000,degraded
47.55208333,28.00000000,28.00000000,13.50397443,41.61428855,1854.30463576,3781.11284010,238.69273998,7.00000000,degraded
47.56250000,28.00000000,28.00000000,13.51511813,41.64862933,1854.30463576,3784.23307516,238.92265599,7.00000000,degraded
47.57291667,28.00000000,28.00000000,13.52525632,41.67987152,1854.30463576,3787.07177019,239.13188169,7.00000000,degraded
47.58333333,28.00000000,28.00000000,13.53431498,41.70778697,1854.30463576,3789.60819322,239.31887289,7.00000000,degraded
47.59375000,28.00000000,28.00000000,13.54193765,41.73127724,1854.30463576,3791.74254171,239.47625467,7.00000000,degraded
47.60416667,28.00000000,28.00000000,13.54762602,41.74880670,1854.30463576,3793.33528448,239.59371909,7.00000000,degraded
47.61458333,28.00000000,28.00000000,13.55093111,41.75899178,1854.30463576,3794.26071038,239.66197664,7.00000000,degraded
47.62500000,28.00000000,28.00000000,13.55158581,41.76100934,1854.30463576,3794.44402785,239.67549843,7.00000000,degraded
47.63541667,28.00000000,28.00000000,13.54953420,41.75468701,1854.30463576,3793.86957497,239.63312660,7.00000000,degraded
47.64583333,28.00000000,28.00000000,13.54490030,41.74040706,1854.30463576,3792.57208516,239.53743125,7.00000000,degraded
47.65625000,28.00000000,28.00000000,13.53794844,41.71898395,1854.30463576,3790.62556181,239.39388752,7.00000000,degraded
47.66666667,28.00000000,28.00000000,13.52904134,41.69153555,1854.30463576,3788.13157416,239.21000788,7.00000000,degraded
47.67708333,28.00000000,28.00000000,13.51859905,41.65935626,1854.30463576,3785.20773450,238.99448723,7.00000000,degraded
47.68750000,28.00000000,28.00000000,13.50706141,41.62380150,1854.30463576,3781.97719615,238.75642412,7.00000000,degraded
47.69791667,28.00000000,28.00000000,13.49486746,41.58622420,1854.30463576,3778.56288788,238.50489260,7.00000000,degraded
47.70833333,28.00000000,28.00000000,13.48243714,41.54791854,1854.30463576,3775.08239958,238.24856371,7.00000000,degraded
47.71875000,28.00000000,28.00000000,13.47014816,41.51004842,1854.30463576,3771.64148542,237.99522683,7.00000000,degraded
47.72916667,28.00000000,28.00000000,13.45834129,41.47366396,1854.30463576,3768.33556006,237.75190100,7.00000000,degraded
47.73958333,28.00000000,28.00000000,13.44732062,41.43970233,1854.30463576,3765.24977489,237.52484225,7.00000000,degraded
47.75000000,28.00000000,28.00000000,13.43734612,41.40896457,1854.30463576,3762.45691365,237.31939081,7.00000000,degraded
47.76041667,28.00000000,28.00000000,13.42867883,41.38225516,1854.30463576,3760.03007145,237.14090600,7.00000000,degraded
47.77083333,28.00000000,28.00000000,13.42159019,41.36041060,1854.30463576,3758.04525435,236.99495884,7.00000000,degraded
47.78125000,28.00000000,28.00000000,13.41632910,41.34419784,1854.30463576,3756.57214849,236.88665527,7.00000000,degraded
47.79166667,28.00000000,28.00000000,13.41316304,41.33444120,1854.30463576,3755.68565100,236.82148626,7.00000000,degraded
47.80208333,28.00000000,28.00000000,13.41239159,41.33206387,1854.30463576,3755.46964400,236.80560773,7.00000000,degraded
47.81250000,28.00000000,28.00000000,13.41428932,41.33791199,1854.30463576,3756.00100985,236.84466862,7.00000000,degraded
47.82291667,28.00000000,28.00000000,13.41900745,41.35245153,1854.30463576,3757.32208621,236.94178935,7.00000000,degraded
47.83333333,28.00000000,28.00000000,13.42638451,41.37518493,1854.30463576,3759.38766353,237.09366580,7.00000000,degraded
47.84375000,28.00000000,28.00000000,13.43590824,41.40453357,1854.30463576,3762.05430813,237.28977810,7.00000000,degraded
47.85416667,28.00000000,28.00000000,13.44685202,41.43825827,1854.30463576,3765.11856630,237.51518901,7.00000000,degraded
47.86458333,28.00000000,28.00000000,13.45846070,41.47403196,1854.30463576,3768.36899627,237.75436165,7.00000000,degraded
47.87500000,28.00000000,28.00000000,13.47008017,41.50983890,1854.30463576,3771.62244857,237.99382546,7.00000000,degraded
47.88541667,28.00000000,28.00000000,13.48122584,41.54418575,1854.30463576,3774.74323503,238.22358934,7.00000000,degraded
47.89583333,28.00000000,28.00000000,13.49159351,41.57613509,1854.30463576,3777.64618153,238.43737192,7.00000000,degraded
47.90625000,28.00000000,28.00000000,13.50102764,41.60520762,1854.30463576,3780.28773914,238.63195262,7.00000000,degraded
47.91666667,28.00000000,28.00000000,13.50949283,41.63129424,1854.30463576,3782.65799327,238.80658740,7.00000000,degraded
47.92708333,28.00000000,28.00000000,13.51703946,41.65455016,1854.30463576,3784.77104743,238.96230315,7.00000000,degraded
47.93750000,28.00000000,28.00000000,13.52376475,41.67527506,1854.30463576,3786.65413122,239.10109636,7.00000000,degraded
47.94791667,28.00000000,28.00000000,13.52979428,41.69385583,1854.30463576,3788.34239729,239.22555013,7.00000000,degraded
47.95833333,28.00000000,28.00000000,13.53526545,41.71071598,1854.30463576,3789.87432655,239.33849530,7.00000000,degraded
47.96875000,28.00000000,28.00000000,13.54030972,41.72626057,1854.30463576,3791.28672200,239.44264112,7.00000000,degraded
47.97916667,28.00000000,28.00000000,13.54505016,41.74086885,1854.30463576,3792.61404412,239.54052573,7.00000000,degraded
47.98958333,28.00000000,28.00000000,13.54959689,41.75488021,1854.30463576,3793.88712880,239.63442135,7.00000000,degraded
48.00000000,28.00000000,28.00000000,13.55403974,41.76857145,1854.30463576,3795.13112762,239.72618197,7.00000000,degraded
48.01041667,28.00000000,28.00000000,13.55841929,41.78206761,1854.30463576,3796.35740104,239.81664499,7.00000000,degraded
48.02083333,28.00000000,28.00000000,13.56250842,41.79466880,1854.30463576,3797.50235697,239.90111803,7.00000000,degraded
48.03125000,28.00000000,28.00000000,13.56566293,41.80438986,1854.30463576,3798.38562172,239.96628975,7.00000000,degraded
48.04166667,28.00000000,28.00000000,13.56705526,41.80868048,1854.30463576,3798.77547148,239.99505645,7.00000000,degraded
48.05208333,28.00000000,28.00000000,13.56600074,41.80543086,1854.30463576,3798.48020834,239.97326913,7.00000000,degraded
48.06250000,28.00000000,28.00000000,13.56214809,41.79355841,1854.30463576,3797.40146644,239.89367414,7.00000000,degraded
48.07291667,28.00000000,28.00000000,13.55552076,41.77313539,1854.30463576,3795.54581149,239.75677238,7.00000000,degraded
48.08333333,28.00000000,28.00000000,13.54645387,41.74519457,1854.30463576,3793.00708307,239.56951296,7.00000000,degraded
48.09375000,28.00000000,28.00000000,13.53547921,41.71137472,1854.30463576,3789.93418011,239.34290846,7.00000000,degraded
48.10416667,28.00000000,28.00000000,13.52323588,41.67364527,1854.30463576,3786.50604665,239.09018091,7.00000000,degraded
48.11458333,28.00000000,28.00000000,13.51038446,41.63404192,1854.30463576,3782.90764984,238.82498365,7.00000000,degraded
48.12500000,28.00000000,28.00000000,13.49750350,41.59434752,1854.30463576,3779.30097998,238.55926129,7.00000000,degraded
48.13541667,28.00000000,28.00000000,13.48499960,41.55581508,1854.30463576,3775.79988710,238.30139834,7.00000000,degraded
48.14583333,28.00000000,28.00000000,13.47308488,41.51909830,1854.30463576,3772.46376633,238.05576015,7.00000000,degraded
48.15625000,28.00000000,28.00000000,13.46181755,41.48437653,1854.30463576,3769.30891359,237.82353530,7.00000000,degraded
48.16666667,28.00000000,28.00000000,13.45113928,41.45147004,1854.30463576,3766.31899948,237.60351110,7.00000000,degraded
48.17708333,28.00000000,28.00000000,13.44091833,41.41997281,1854.30463576,3763.45713214,237.39296413,7.00000000,degraded
48.18750000,28.00000000,28.00000000,13.43100289,41.38941707,1854.30463576,3760.68080953,237.18876150,7.00000000,degraded
48.19791667,28.00000000,28.00000000,13.42123891,41.35932808,1854.30463576,3757.94689598,236.98772704,7.00000000,degraded
48.20833333,28.00000000,28.00000000,13.41148276,41.32926319,1854.30463576,3755.21517171,236.78690203,7.00000000,degraded
48.21875000,28.00000000,28.00000000,13.40162431,41.29888309,1854.30463576,3752.45480788,236.58402073,7.00000000,degraded
48.22916667,28.00000000,28.00000000,13.39158314,41.26793987,1854.30463576,3749.64327840,236.37742968,7.00000000,degraded
48.23958333,28.00000000,28.00000000,13.38130848,41.23627716,1854.30463576,3746.76637539,236.16608803,7.00000000,degraded
48.25000000,28.00000000,28.00000000,13.37080189,41.20389970,1854.30463576,3743.82452861,235.95003100,7.00000000,degraded
48.26041667,28.00000000,28.00000000,13.36014320,41.17105354,1854.30463576,3740.84009609,235.73090365,7.00000000,degraded
48.27083333,28.00000000,28.00000000,13.34948242,41.13820094,1854.30463576,3737.85507837,235.51179104,7.00000000,degraded
48.28125000,28.00000000,28.00000000,13.33899000,41.10586715,1854.30463576,3734.91720093,235.29619505,7.00000000,degraded
48.29166667,28.00000000,28.00000000,13.32875210,41.07431769,1854.30463576,3732.05058716,235.08588258,7.00000000,degraded
48.30208333,28.00000000,28.00000000,13.31876621,41.04354484,1854.30463576,3729.25453809,234.88079839,7.00000000,degraded
48.31250000,28.00000000,28.00000000,13.30911151,41.01379261,1854.30463576,3726.55122266,234.68256408,7.00000000,degraded
48.32291667,28.00000000,28.00000000,13.30013286,40.98612372,1854.30463576,3724.03720115,234.49825310,7.00000000,degraded
48.33333333,28.00000000,28.00000000,13.29226194,40.96186842,1854.30463576,3721.83334272,234.33671477,7.00000000,degraded
48.34375000,28.00000000,28.00000000,13.28577084,40.94186525,1854.30463576,3720.01583633,234.20351886,7.00000000,degraded
48.35416667,28.00000000,28.00000000,13.28085320,40.92671088,1854.30463576,3718.63889583,234.10262402,7.00000000,degraded
48.36458333,28.00000000,28.00000000,13.27769745,40.91698602,1854.30463576,3717.75528560,234.03788424,7.00000000,degraded
48.37500000,28.00000000,28.00000000,13.27648516,40.91325019,1854.30463576,3717.41584471,234.01301564,7.00000000,degraded
48.38541667,28.00000000,28.00000000,13.27745244,40.91623099,1854.30463576,3717.68668333,234.03285814,7.00000000,degraded
48.39583333,28.00000000,28.00000000,13.28088204,40.92679976,1854.30463576,3718.64697141,234.10321572,7.00000000,degraded
48.40625000,28.00000000,28.00000000,13.28701515,40.94569974,1854.30463576,3720.36424162,234.22905008,7.00000000,degraded
48.41666667,28.00000000,28.00000000,13.29600816,40.97341291,1854.30463576,3722.88228559,234.41359623,7.00000000,degraded
48.42708333,28.00000000,28.00000000,13.30790706,41.01008094,1854.30463576,3726.21397692,234.65783714,7.00000000,degraded
48.43750000,28.00000000,28.00000000,13.32253356,41.05515445,1854.30463576,3730.30939791,234.95816415,7.00000000,degraded
48.44791667,28.00000000,28.00000000,13.33937685,41.10705928,1854.30463576,3735.02551844,235.30414294,7.00000000,degraded
48.45833333,28.00000000,28.00000000,13.35768418,41.16347573,1854.30463576,3740.15156952,235.68035785,7.00000000,degraded
48.46875000,28.00000000,28.00000000,13.37664359,41.22190167,1854.30463576,3745.46020466,236.07015247,7.00000000,degraded
48.47916667,28.00000000,28.00000000,13.39553819,41.28012790,1854.30463576,3750.75069421,236.45879642,7.00000000,degraded
48.48958333,28.00000000,28.00000000,13.41382533,41.33648214,1854.30463576,3755.87109231,236.83511816,7.00000000,degraded
48.50000000,28.00000000,28.00000000,13.43114454,41.38985357,1854.30463576,3760.72047005,237.19167824,7.00000000,degraded
48.51041667,28.00000000,28.00000000,13.44730631,41.43965823,1854.30463576,3765.24576725,237.52454740,7.00000000,degraded
48.52083333,28.00000000,28.00000000,13.46225394,41.48572132,1854.30463576,3769.43110257,237.83252828,7.00000000,degraded
48.53125000,28.00000000,28.00000000,13.47601035,41.52811353,1854.30463576,3773.28289850,238.11606606,7.00000000,degraded
48.54166667,28.00000000,28.00000000,13.48862443,41.56698549,1854.30463576,3776.81484033,238.37614360,7.00000000,degraded
48.55208333,28.00000000,28.00000000,13.50003583,41.60215122,1854.30463576,3780.01003103,238.61149413,7.00000000,degraded
48.56250000,28.00000000,28.00000000,13.51000327,41.63286722,1854.30463576,3782.80091591,238.81711878,7.00000000,degraded
48.57291667,28.00000000,28.00000000,13.51823864,41.65824560,1854.30463576,3785.10681903,238.98704959,7.00000000,degraded
48.58333333,28.00000000,28.00000000,13.52454803,41.67768883,1854.30463576,3786.87344893,239.11726274,7.00000000,degraded
48.59375000,28.00000000,28.00000000,13.52887680,41.69102849,1854.30463576,3788.08550293,239.20661147,7.00000000,degraded
48.60416667,28.00000000,28.00000000,13.53127793,41.69842790,1854.30463576,3788.75781987,239.25617665,7.00000000,degraded
48.61458333,28.00000000,28.00000000,13.53186904,41.70024949,1854.30463576,3788.92333089,239.26837906,7.00000000,degraded
48.62500000,28.00000000,28.00000000,13.53081374,41.69699743,1854.30463576,3788.62784583,239.24659435,7.00000000,degraded
48.63541667,28.00000000,28.00000000,13.52830777,41.68927495,1854.30463576,3787.92617454,239.19486575,7.00000000,degraded
48.64583333,28.00000000,28.00000000,13.52456484,41.67774064,1854.30463576,3786.87815578,239.11760969,7.00000000,degraded
48.65625000,28.00000000,28.00000000,13.51981072,41.66309019,1854.30463576,3785.54700243,239.01949233,7.00000000,degraded
48.66666667,28.00000000,28.00000000,13.51428773,41.64607035,1854.30463576,3784.00056391,238.90552110,7.00000000,degraded
48.67708333,28.00000000,28.00000000,13.50825305,41.62747368,1854.30463576,3782.31085385,238.78100870,7.00000000,degraded
48.68750000,28.00000000,28.00000000,13.50196248,41.60808847,1854.30463576,3780.54949532,238.65123640,7.00000000,degraded
48.69791667,28.00000000,28.00000000,13.49565740,41.58865851,1854.30463576,3778.78407126,238.52118484,7.00000000,degraded
48.70833333,28.00000000,28.00000000,13.48954771,41.56983071,1854.30463576,3777.07336017,238.39518312,7.00000000,degraded
48.71875000,28.00000000,28.00000000,13.48379054,41.55208922,1854.30463576,3775.46135208,238.27646875,7.00000000,degraded
48.72916667,28.00000000,28.00000000,13.47848112,41.53572752,1854.30463576,3773.97471225,238.16700196,7.00000000,degraded
48.73958333,28.00000000,28.00000000,13.47366244,41.52087813,1854.30463576,3772.62548324,238.06766568,7.00000000,degraded
48.75000000,28.00000000,28.00000000,13.46935800,41.50761344,1854.30463576,3771.42024122,237.97894038,7.00000000,degraded
48.76041667,28.00000000,28.00000000,13.46563909,41.49615310,1854.30463576,3770.37894432,237.90229170,7.00000000,degraded
48.77083333,28.00000000,28.00000000,13.46264927,41.48693960,1854.30463576,3769.54179652,237.84067532,7.00000000,degraded
48.78125000,28.00000000,28.00000000,13.46056841,41.48052714,1854.30463576,3768.95915446,237.79779395,7.00000000,degraded
48.79166667,28.00000000,28.00000000,13.45960456,41.47755692,1854.30463576,3768.68927761,237.77793226,7.00000000,degraded
48.80208333,28.00000000,28.00000000,13.45998123,41.47871766,1854.30463576,3768.79474345,237.78569400,7.00000000,degraded
48.81250000,28.00000000,28.00000000,13.46189199,41.48460594,1854.30463576,3769.32975844,237.82506945,7.00000000,degraded
48.82291667,28.00000000,28.00000000,13.46546034,41.49560227,1854.30463576,3770.32889493,237.89860780,7.00000000,degraded
48.83333333,28.00000000,28.00000000,13.47065683,41.51161594,1854.30463576,3771.78391191,238.00571143,7.00000000,degraded
48.84375000,28.00000000,28.00000000,13.47724328,41.53191297,1854.30463576,3773.62811920,238.14148310,7.00000000,degraded
48.85416667,28.00000000,28.00000000,13.48483312,41.55530205,1854.30463576,3775.75327233,238.29796561,7.00000000,degraded
48.86458333,28.00000000,28.00000000,13.49299514,41.58045440,1854.30463576,3778.03863806,238.46627792,7.00000000,degraded
48.87500000,28.00000000,28.00000000,13.50133321,41.60614928,1854.30463576,3780.37329885,238.63825582,7.00000000,degraded
48.88541667,28.00000000,28.00000000,13.50952902,41.63140575,1854.30463576,3782.66812467,238.80733394,7.00000000,degraded
48.89583333,28.00000000,28.00000000,13.51735533,41.65552356,1854.30463576,3784.85949180,238.96882145,7.00000000,degraded
48.90625000,28.00000000,28.00000000,13.52466978,41.67806402,1854.30463576,3786.90753834,239.11977557,7.00000000,degraded
48.91666667,28.00000000,28.00000000,13.53140392,41.69881618,1854.30463576,3788.79309890,239.25877760,7.00000000,degraded
48.92708333,28.00000000,28.00000000,13.53754775,41.71774920,1854.30463576,3790.51337087,239.38561491,7.00000000,degraded
48.93750000,28.00000000,28.00000000,13.54312987,41.73495124,1854.30463576,3792.07636476,239.50087268,7.00000000,degraded
48.94791667,28.00000000,28.00000000,13.54820693,41.75059686,1854.30463576,3793.49793945,239.60571579,7.00000000,degraded
48.95833333,28.00000000,28.00000000,13.55285314,41.76491478,1854.30463576,3794.79887907,239.70167345,7.00000000,degraded
48.96875000,28.00000000,28.00000000,13.55709672,41.77799194,1854.30463576,3795.98708228,239.78932529,7.00000000,degraded
48.97916667,28.00000000,28.00000000,13.56074752,41.78924237,1854.30463576,3797.00930646,239.86474049,7.00000000,degraded
48.98958333,28.00000000,28.00000000,13.56336369,41.79730442,1854.30463576,3797.74183225,239.91878722,7.00000000,degraded
49.00000000,28.00000000,28.00000000,13.56442091,41.80056238,1854.30463576,3798.03785348,239.94062905,7.00000000,degraded
49.01041667,28.00000000,28.00000000,13.56345002,41.79757048,1854.30463576,3797.76600648,239.92057088,7.00000000,degraded
49.02083333,28.00000000,28.00000000,13.56010737,41.78726966,1854.30463576,3796.83006486,239.85151634,7.00000000,degraded
49.03125000,28.00000000,28.00000000,13.55423291,41.76916673,1854.30463576,3795.18521552,239.73017186,7.00000000,degraded
49.04166667,28.00000000,28.00000000,13.54586130,41.74336850,1854.30463576,3792.84116430,239.55727607,7.00000000,degraded
49.05208333,28.00000000,28.00000000,13.53520103,41.71051745,1854.30463576,3789.85628729,239.33716523,7.00000000,degraded
49.06250000,28.00000000,28.00000000,13.52259973,41.67168488,1854.30463576,3786.32792427,239.07705154,7.00000000,degraded
49.07291667,28.00000000,28.00000000,13.50849103,41.62820706,1854.30463576,3782.37748888,238.78591859,7.00000000,degraded
49.08333333,28.00000000,28.00000000,13.49332862,41.58148206,1854.30463576,3778.13201245,238.47315547,7.00000000,degraded
49.09375000,28.00000000,28.00000000,13.47753061,41.53279842,1854.30463576,3773.70857128,238.14740653,7.00000000,degraded
49.10416667,28.00000000,28.00000000,13.46143235,41.48318950,1854.30463576,3769.20105914,237.81559741,7.00000000,degraded
49.11458333,28.00000000,28.00000000,13.44527875,41.43341003,1854.30463576,3764.67805076,237.48278034,7.00000000,degraded
49.12500000,28.00000000,28.00000000,13.42925922,41.38404371,1854.30463576,3760.19258095,237.15285675,7.00000000,degraded
49.13541667,28.00000000,28.00000000,13.41355237,41.33564097,1854.30463576,3755.79466300,236.82949977,7.00000000,degraded
49.14583333,28.00000000,28.00000000,13.39834224,41.28876893,1854.30463576,3751.53582607,236.51648835,7.00000000,degraded
49.15625000,28.00000000,28.00000000,13.38379998,41.24395503,1854.30463576,3747.46399376,236.21733121,7.00000000,degraded
49.16666667,28.00000000,28.00000000,13.37005771,41.20160641,1854.30463576,3743.61615871,235.93472989,7.00000000,degraded
49.17708333,28.00000000,28.00000000,13.35719084,41.16195543,1854.30463576,3740.01343387,235.67021746,7.00000000,degraded
49.18750000,28.00000000,28.00000000,13.34521302,41.12504421,1854.30463576,3736.65964650,235.42405759,7.00000000,degraded
49.19791667,28.00000000,28.00000000,13.33395840,41.09036161,1854.30463576,3733.50835310,235.19282664,7.00000000,degraded
49.20833333,28.00000000,28.00000000,13.32291935,41.05634331,1854.30463576,3730.41741873,234.96608705,7.00000000,degraded
49.21875000,28.00000000,28.00000000,13.31155160,41.02131209,1854.30463576,3727.23444921,234.73266067,7.00000000,degraded
49.22916667,28.00000000,28.00000000,13.29954424,40.98430980,1854.30463576,3723.87238673,234.48617145,7.00000000,degraded
49.23958333,28.00000000,28.00000000,13.28684316,40.94516973,1854.30463576,3720.31608424,234.22552105,7.00000000,degraded
49.25000000,28.00000000,28.00000000,13.27354123,40.90417807,1854.30463576,3716.59154402,233.95262766,7.00000000,degraded
49.26041667,28.00000000,28.00000000,13.25973933,40.86164569,1854.30463576,3712.72701230,233.66957190,7.00000000,degraded
49.27083333,28.00000000,28.00000000,13.24553625,40.81787700,1854.30463576,3708.75014906,233.37838908,7.00000000,degraded
49.28125000,28.00000000,28.00000000,13.23120191,40.77370386,1854.30463576,3704.73653598,233.08461888,7.00000000,degraded
49.29166667,28.00000000,28.00000000,13.21742650,40.73125309,1854.30463576,3700.87941958,232.80240106,7.00000000,degraded
49.30208333,28.00000000,28.00000000,13.20516997,40.69348296,1854.30463576,3697.44759109,232.55138132,7.00000000,degraded
49.31250000,28.00000000,28.00000000,13.19548401,40.66363441,1854.30463576,3694.73552405,232.35306189,7.00000000,degraded
49.32291667,28.00000000,28.00000000,13.18955643,40.64536778,1854.30463576,3693.07580138,232.23171832,7.00000000,degraded
49.33333333,28.00000000,28.00000000,13.18790897,40.64029090,1854.30463576,3692.61451109,232.19799619,7.00000000,degraded
49.34375000,28.00000000,28.00000000,13.19016532,40.64724414,1854.30463576,3693.24628834,232.24418194,7.00000000,degraded
49.35416667,28.00000000,28.00000000,13.19561023,40.66402337,1854.30463576,3694.77086479,232.35564587,7.00000000,degraded
49.36458333,28.00000000,28.00000000,13.20359692,40.68863539,1854.30463576,3697.00713649,232.51916993,7.00000000,degraded
