file,method,quantile,events,hits,fp_events,healthy_hours,alarm_healthy,recall,fp_per_hour,tia,delay
valve1\2.csv,F2,0.995,1,0,0,0.07166666666666667,0.0,0.0,0.0,0.0,
valve1\2.csv,F2,0.999,1,0,0,0.07166666666666667,0.0,0.0,0.0,0.0,
valve1\2.csv,F3,0.9,1,0,0,0.07166666666666667,0.0,0.0,0.0,0.0,
valve1\2.csv,F3,0.99,1,0,0,0.07166666666666667,0.0,0.0,0.0,0.0,
valve1\2.csv,F3,0.995,1,0,0,0.07166666666666667,0.0,0.0,0.0,0.0,
valve1\2.csv,F3,0.999,1,0,0,0.07166666666666667,0.0,0.0,0.0,0.0,
valve1\3.csv,F0,0.9,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\3.csv,F0,0.99,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\3.csv,F0,0.995,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\3.csv,F0,0.999,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\3.csv,F2,0.9,1,1,0,0.07333333333333333,56.00000000000001,1.0,0.0,0.21212121212121213,-28.0
valve1\3.csv,F2,0.99,1,1,1,0.07333333333333333,33.0,1.0,13.636363636363637,0.125,-27.0
valve1\3.csv,F2,0.995,1,1,1,0.07333333333333333,33.0,1.0,13.636363636363637,0.125,-27.0
valve1\3.csv,F2,0.999,1,1,1,0.07333333333333333,33.0,1.0,13.636363636363637,0.125,-27.0
valve1\3.csv,F3,0.9,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\3.csv,F3,0.99,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\3.csv,F3,0.995,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\3.csv,F3,0.999,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\4.csv,F0,0.9,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\4.csv,F0,0.99,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\4.csv,F0,0.995,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\4.csv,F0,0.999,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\4.csv,F2,0.9,1,0,2,0.07388888888888889,161.0,0.0,27.06766917293233,0.6052631578947368,
valve1\4.csv,F2,0.99,1,1,1,0.07388888888888889,70.0,1.0,13.533834586466165,0.2631578947368421,-25.0
valve1\4.csv,F2,0.995,1,1,1,0.07388888888888889,70.0,1.0,13.533834586466165,0.2631578947368421,-25.0
valve1\4.csv,F2,0.999,1,1,1,0.07388888888888889,44.0,1.0,13.533834586466165,0.16541353383458646,-2.0
valve1\4.csv,F3,0.9,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\4.csv,F3,0.99,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\4.csv,F3,0.995,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\4.csv,F3,0.999,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\5.csv,F0,0.9,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F0,0.99,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F0,0.995,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F0,0.999,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F2,0.9,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F2,0.99,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F2,0.995,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F2,0.999,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F3,0.9,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F3,0.99,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F3,0.995,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\5.csv,F3,0.999,1,0,0,0.07527777777777778,0.0,0.0,0.0,0.0,
valve1\6.csv,F0,0.9,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\6.csv,F0,0.99,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\6.csv,F0,0.995,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\6.csv,F0,0.999,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\6.csv,F2,0.9,1,1,0,0.07472222222222222,0.0,1.0,0.0,0.0,54.0
valve1\6.csv,F2,0.99,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\6.csv,F2,0.995,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\6.csv,F2,0.999,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\6.csv,F3,0.9,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\6.csv,F3,0.99,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\6.csv,F3,0.995,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\6.csv,F3,0.999,1,0,0,0.07472222222222222,0.0,0.0,0.0,0.0,
valve1\7.csv,F0,0.9,1,0,0,0.058055555555555555,0.0,0.0,0.0,0.0,
valve1\7.csv,F0,0.99,1,0,0,0.058055555555555555,0.0,0.0,0.0,0.0,
valve1\7.csv,F0,0.995,1,0,0,0.058055555555555555,0.0,0.0,0.0,0.0,
valve1\7.csv,F0,0.999,1,0,0,0.058055555555555555,0.0,0.0,0.0,0.0,
valve1\7.csv,F2,0.9,1,1,1,0.058055555555555555,32.0,1.0,17.22488038277512,0.15311004784688995,6.0
valve1\7.csv,F2,0.99,1,1,1,0.058055555555555555,49.0,1.0,17.22488038277512,0.23444976076555024,42.0
valve1\7.csv,F2,0.995,1,1,1,0.058055555555555555,49.0,1.0,17.22488038277512,0.23444976076555024,48.0
valve1\7.csv,F2,0.999,1,1,1,0.058055555555555555,49.0,1.0,17.22488038277512,0.23444976076555024,48.0
valve1\7.csv,F3,0.9,1,0,0,0.058055555555555555,0.0,0.0,0.0,0.0,
valve1\7.csv,F3,0.99,1,0,0,0.058055555555555555,0.0,0.0,0.0,0.0,
valve1\7.csv,F3,0.995,1,0,0,0.058055555555555555,0.0,0.0,0.0,0.0,
valve1\7.csv,F3,0.999,1,0,0,0.058055555555555555,0.0,0.0,0.0,0.0,
valve1\8.csv,F0,0.9,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\8.csv,F0,0.99,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\8.csv,F0,0.995,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\8.csv,F0,0.999,1,0,0,0.07333333333333333,0.0,0.0,0.0,0.0,
valve1\8.csv,F2,0.9,1,1,0,0.07333333333333333,171.99999999999997,1.0,0.0,0.6515151515151515,43.0
valve1\8.csv,F2,0.99,1,0,1,0.07333333333333333,102.0,0.0,13.636363636363637,0.38636363636363635,
valve1\8.csv,F2,0.995,1,0,1,0.07333333333333333,102.0,0.0,13.636363636363637,0.38636363636363635,
valve1\8.csv,F2,0.999,1,0,1,0.07333333333333333,102.0,0.0,13.636363636363637,0.38636363636363635,
valve1\8.csv,F3,0.9,1,1,0,0.07333333333333333,0.0,1.0,0.0,0.0,63.0
valve1\8.csv,F3,0.99,1,1,0,0.07333333333333333,0.0,1.0,0.0,0.0,160.0
valve1\8.csv,F3,0.995,1,1,0,0.07333333333333333,2.0,1.0,0.0,0.007575757575757576,347.0
valve1\8.csv,F3,0.999,1,1,0,0.07333333333333333,0.0,1.0,0.0,0.0,350.0
valve1\9.csv,F0,0.9,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\9.csv,F0,0.99,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\9.csv,F0,0.995,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\9.csv,F0,0.999,1,0,0,0.07388888888888889,0.0,0.0,0.0,0.0,
valve1\9.csv,F2,0.9,1,1,0,0.07388888888888889,44.0,1.0,0.0,0.16541353383458646,2.0
valve1\9.csv,F2,0.99,1,1,0,0.07388888888888889,0.0,1.0,0.0,0.0,22.0
valve1\9.csv,F2,0.995,1,1,0,0.07388888888888889,0.0,1.0,0.0,0.0,22.0
valve1\9.csv,F2,0.999,1,1,0,0.07388888888888889,0.0,1.0,0.0,0.0,22.0
valve1\9.csv,F3,0.9,1,0,2,0.07388888888888889,104.0,0.0,27.06766917293233,0.39097744360902253,
valve1\9.csv,F3,0.99,1,1,1,0.07388888888888889,27.0,1.0,13.533834586466165,0.10150375939849623,192.0
valve1\9.csv,F3,0.995,1,1,1,0.07388888888888889,28.0,1.0,13.533834586466165,0.10526315789473684,192.0
valve1\9.csv,F3,0.999,1,1,1,0.07388888888888889,28.0,1.0,13.533834586466165,0.10526315789473684,193.0
valve2\0.csv,F0,0.9,1,0,0,0.06972222222222223,0.0,0.0,0.0,0.0,
valve2\0.csv,F0,0.99,1,0,0,0.06972222222222223,0.0,0.0,0.0,0.0,
valve2\0.csv,F0,0.995,1,0,0,0.06972222222222223,0.0,0.0,0.0,0.0,
valve2\0.csv,F0,0.999,1,0,0,0.06972222222222223,0.0,0.0,0.0,0.0,
valve2\0.csv,F2,0.9,1,1,0,0.06972222222222223,0.0,1.0,0.0,0.0,239.0
valve2\0.csv,F2,0.99,1,0,0,0.06972222222222223,0.0,0.0,0.0,0.0,
valve2\0.csv,F2,0.995,1,0,0,0.06972222222222223,0.0,0.0,0.0,0.0,
valve2\0.csv,F2,0.999,1,0,0,0.06972222222222223,0.0,0.0,0.0,0.0,
valve2\0.csv,F3,0.9,1,1,0,0.06972222222222223,0.0,1.0,0.0,0.0,269.0
valve2\0.csv,F3,0.99,1,1,0,0.06972222222222223,0.0,1.0,0.0,0.0,276.0
valve2\0.csv,F3,0.995,1,1,0,0.06972222222222223,0.0,1.0,0.0,0.0,277.0
valve2\0.csv,F3,0.999,1,1,0,0.06972222222222223,0.0,1.0,0.0,0.0,277.0
valve2\1.csv,F0,0.9,1,0,0,0.06944444444444445,0.0,0.0,0.0,0.0,
valve2\1.csv,F0,0.99,1,0,0,0.06944444444444445,0.0,0.0,0.0,0.0,
valve2\1.csv,F0,0.995,1,0,0,0.06944444444444445,0.0,0.0,0.0,0.0,
valve2\1.csv,F0,0.999,1,0,0,0.06944444444444445,0.0,0.0,0.0,0.0,
valve2\1.csv,F2,0.9,1,1,0,0.06944444444444445,0.0,1.0,0.0,0.0,43.0
valve2\1.csv,F2,0.99,1,0,0,0.06944444444444445,0.0,0.0,0.0,0.0,
valve2\1.csv,F2,0.995,1,0,0,0.06944444444444445,0.0,0.0,0.0,0.0,
valve2\1.csv,F2,0.999,1,0,0,0.06944444444444445,0.0,0.0,0.0,0.0,
valve2\1.csv,F3,0.9,1,0,1,0.06944444444444445,56.00000000000001,0.0,14.399999999999999,0.224,
valve2\1.csv,F3,0.99,1,0,1,0.06944444444444445,42.0,0.0,14.399999999999999,0.168,
valve2\1.csv,F3,0.995,1,0,1,0.06944444444444445,42.0,0.0,14.399999999999999,0.168,
valve2\1.csv,F3,0.999,1,0,1,0.06944444444444445,42.0,0.0,14.399999999999999,0.168,
valve2\2.csv,F0,0.9,1,0,0,0.07055555555555555,0.0,0.0,0.0,0.0,
valve2\2.csv,F0,0.99,1,0,0,0.07055555555555555,0.0,0.0,0.0,0.0,
valve2\2.csv,F0,0.995,1,0,0,0.07055555555555555,0.0,0.0,0.0,0.0,
valve2\2.csv,F0,0.999,1,0,0,0.07055555555555555,0.0,0.0,0.0,0.0,
valve2\2.csv,F2,0.9,1,1,0,0.07055555555555555,58.0,1.0,0.0,0.2283464566929134,-58.0
valve2\2.csv,F2,0.99,1,1,0,0.07055555555555555,43.99999999999999,1.0,0.0,0.1732283464566929,-45.0
valve2\2.csv,F2,0.995,1,1,0,0.07055555555555555,43.99999999999999,1.0,0.0,0.1732283464566929,-45.0
valve2\2.csv,F2,0.999,1,1,0,0.07055555555555555,43.99999999999999,1.0,0.0,0.1732283464566929,-45.0
valve2\2.csv,F3,0.9,1,0,1,0.07055555555555555,40.99999999999999,0.0,14.173228346456694,0.16141732283464566,
valve2\2.csv,F3,0.99,1,0,0,0.07055555555555555,0.0,0.0,0.0,0.0,
valve2\2.csv,F3,0.995,1,0,0,0.07055555555555555,0.0,0.0,0.0,0.0,
valve2\2.csv,F3,0.999,1,0,0,0.07055555555555555,0.0,0.0,0.0,0.0,
valve2\3.csv,F0,0.9,1,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,
valve2\3.csv,F0,0.99,1,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,
valve2\3.csv,F0,0.995,1,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,
valve2\3.csv,F0,0.999,1,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,
valve2\3.csv,F2,0.9,1,1,0,0.03333333333333333,41.99999999999999,1.0,0.0,0.35,-9.0
valve2\3.csv,F2,0.99,1,1,0,0.03333333333333333,0.0,1.0,0.0,0.0,53.0
valve2\3.csv,F2,0.995,1,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,
valve2\3.csv,F2,0.999,1,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,
valve2\3.csv,F3,0.9,1,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,
valve2\3.csv,F3,0.99,1,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,
valve2\3.csv,F3,0.995,1,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,
valve2\3.csv,F3,0.999,1,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,
